City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Mae Chan,TH,2020-04-06 00:21:23,20.15,99.85,70.0,77,18,3.36
307,Acarau,BR,2020-04-06 00:21:24,-2.89,-40.12,78.8,86,55,6.78
308,The Valley,AI,2020-04-06 00:21:24,18.22,-63.06,82.0,74,75,2.24
309,Fort Nelson,CA,2020-04-06 00:21:24,58.81,-122.7,33.8,34,40,8.05
310,Saint George,US,2020-04-06 00:16:47,37.1,-113.58,71.6,21,1,24.16
311,Kanganpur,PK,2020-04-06 00:21:24,30.77,74.12,65.75,51,12,7.27
312,Kuldur,RU,2020-04-06 00:21:24,49.22,131.63,39.94,54,53,2.89
313,Tezu,IN,2020-04-06 00:21:24,27.92,96.17,67.32,30,69,3.31
314,Atar,MR,2020-04-06 00:21:24,20.52,-13.05,78.19,25,0,8.1
315,Samarai,PG,2020-04-06 00:21:24,-10.62,150.67,83.71,62,63,11.74
316,Kpandae,GH,2020-04-06 00:21:24,8.47,-0.01,87.89,50,55,11.45
317,Tiznit,MA,2020-04-06 00:21:25,29.58,-9.5,59.18,69,24,5.12
318,Lakes Entrance,AU,2020-04-06 00:21:25,-37.88,147.98,55.99,72,24,5.99
319,Caluquembe,AO,2020-04-06 00:21:25,-13.78,14.68,58.05,60,0,2.26
320,Oktyabrskoye,RU,2020-04-06 00:21:25,43.06,44.74,45.3,68,96,3.96
321,Kasempa,ZM,2020-04-06 00:17:24,-13.46,25.83,61.54,57,60,1.54
322,Anderson,US,2020-04-06 00:21:26,34.53,-82.65,73.4,49,1,3.04
323,Konosha,RU,2020-04-06 00:21:26,60.97,40.26,20.12,95,37,5.32
324,Alofi,NU,2020-04-06 00:20:58,-19.06,-169.92,84.2,70,98,13.87
325,Okhotsk,RU,2020-04-06 00:21:26,59.38,143.3,23.25,94,100,5.21
326,Bilibino,RU,2020-04-06 00:21:26,68.05,166.44,-2.65,82,53,2.68
327,Grand Gaube,MU,2020-04-06 00:21:26,-20.01,57.66,78.8,74,40,9.17
328,Zhanakorgan,KZ,2020-04-06 00:21:26,43.91,67.25,50.5,43,21,8.34
329,Victoria,HK,2020-04-06 00:21:06,22.29,114.16,64.99,77,40,10.29
330,Kerman,IR,2020-04-06 00:21:26,30.28,57.08,46.4,28,0,6.93
331,Cesme,TR,2020-04-06 00:21:27,38.32,26.31,55.4,93,75,2.24
332,Garissa,KE,2020-04-06 00:21:27,-0.45,39.64,79.93,70,75,9.08
333,Bac Lieu,VN,2020-04-06 00:19:03,9.29,105.72,82.26,77,86,14.72
334,Mangai,CD,2020-04-06 00:21:27,-4.05,19.53,71.89,87,86,1.3
335,Mujiayingzi,CN,2020-04-06 00:21:27,42.12,118.78,48.58,32,0,3.4
336,Chuy,UY,2020-04-06 00:21:27,-33.7,-53.46,68.38,71,88,12.68
337,Antofagasta,CL,2020-04-06 00:21:27,-23.65,-70.4,66.2,82,6,5.82
338,Nikolskoye,RU,2020-04-06 00:21:27,59.7,30.79,28.4,79,37,2.24
339,Lwowek Slaski,PL,2020-04-06 00:21:27,51.11,15.59,43.0,51,0,1.01
340,Manta,EC,2020-04-06 00:21:28,-0.95,-80.73,80.6,69,68,12.75
341,Villany,HU,2020-04-06 00:21:28,45.87,18.45,45.0,72,5,10.29
342,Huizhou,CN,2020-04-06 00:21:28,23.08,114.4,64.99,99,91,5.01
343,Mongu,ZM,2020-04-06 00:21:28,-15.25,23.13,66.25,59,87,1.74
344,Lata,PT,2020-04-06 00:21:28,40.16,-8.33,57.2,100,75,2.24
345,Tuatapere,NZ,2020-04-06 00:21:28,-46.13,167.68,60.01,90,100,5.01
346,Ahipara,NZ,2020-04-06 00:21:13,-35.17,173.17,66.06,60,96,9.75
347,Ibipora,BR,2020-04-06 00:21:28,-23.27,-51.05,82.4,45,10,2.26
348,Chesma,RU,2020-04-06 00:21:29,53.81,60.65,35.85,80,100,8.25
349,Sao Filipe,CV,2020-04-06 00:21:29,14.9,-24.5,72.19,76,0,14.34
350,Doha,QA,2020-04-06 00:19:46,25.29,51.53,75.2,47,50,6.93
351,Middelburg,ZA,2020-04-06 00:21:29,-25.78,29.46,55.42,39,0,1.05
352,Aripuana,BR,2020-04-06 00:21:29,-9.17,-60.63,77.9,86,62,1.72
353,Saldanha,ZA,2020-04-06 00:21:29,-33.01,17.94,60.8,87,74,2.24
354,Chipinge,ZW,2020-04-06 00:21:29,-20.19,32.62,61.12,61,12,3.78
355,Puerto Palomas,MX,2020-04-06 00:21:29,31.77,-107.62,73.4,13,1,9.17
356,Aginskoye,RU,2020-04-06 00:21:29,51.1,114.53,30.4,60,0,6.06
357,Olga,RU,2020-04-06 00:21:30,43.74,135.29,41.32,66,84,15.05
358,Hofn,IS,2020-04-06 00:21:30,64.25,-15.21,45.63,87,100,18.99
359,Eureka,US,2020-04-06 00:21:30,40.8,-124.16,54.0,57,20,16.11
360,Broome,US,2020-04-06 00:21:30,42.25,-75.83,53.01,70,75,10.29
361,Sao Jose Da Coroa Grande,BR,2020-04-06 00:21:30,-8.9,-35.15,81.39,83,36,9.53
362,Todos Santos,MX,2020-04-06 00:21:30,23.45,-110.22,82.0,29,40,13.87
363,Bobo Dioulasso,BF,2020-04-06 00:21:31,11.18,-4.3,94.1,18,74,1.1
364,Hirara,JP,2020-04-06 00:21:31,24.8,125.28,68.0,64,75,5.82
365,Gopalur,IN,2020-04-06 00:21:19,16.62,77.8,80.17,46,49,4.5
366,Coahuayana,MX,2020-04-06 00:21:31,18.73,-103.68,82.4,42,20,11.41
367,Whakatane,NZ,2020-04-06 00:21:31,-37.96,176.99,66.99,56,0,4.0
368,Jalu,LY,2020-04-06 00:21:31,29.03,21.55,59.59,57,0,11.05
369,Morgan City,US,2020-04-06 00:21:31,29.7,-91.21,78.01,69,1,5.82
370,Komsomolskiy,UZ,2020-04-06 00:21:31,40.43,71.72,55.4,76,53,4.7
371,Kununurra,AU,2020-04-06 00:21:31,-15.77,128.73,82.4,74,40,4.7
372,Tabas,IR,2020-04-06 00:21:32,33.6,56.92,58.48,43,0,5.95
373,San Quintin,MX,2020-04-06 00:21:32,30.48,-115.95,61.03,63,9,10.98
374,Mackay,AU,2020-04-06 00:21:32,-21.15,149.2,84.99,69,1,11.41
375,Itarema,BR,2020-04-06 00:21:32,-2.92,-39.92,79.38,84,50,7.18
376,Hohhot,CN,2020-04-06 00:21:32,40.81,111.65,42.8,48,0,2.24
377,Koundara,GN,2020-04-06 00:21:32,12.48,-13.3,84.56,19,0,4.76
378,Chunhuhub,MX,2020-04-06 00:21:33,19.55,-88.68,87.33,44,0,6.64
379,Tarakan,ID,2020-04-06 00:21:33,3.3,117.63,80.06,81,9,1.54
380,Dingle,PH,2020-04-06 00:21:33,11.0,122.67,80.11,70,75,9.6
381,Vryburg,ZA,2020-04-06 00:21:33,-26.96,24.73,64.4,34,0,7.65
382,Puerto Maldonado,PE,2020-04-06 00:21:33,-12.6,-69.18,77.67,78,26,1.57
383,Bandarbeyla,SO,2020-04-06 00:21:33,9.49,50.81,79.38,67,0,5.7
384,Morehead,US,2020-04-06 00:21:34,37.27,-87.18,68.0,63,90,6.93
385,Albenga,IT,2020-04-06 00:21:34,44.05,8.22,62.01,44,5,13.87
386,Bogorodskoye,RU,2020-04-06 00:21:34,56.55,37.88,27.52,85,47,10.87
387,Ponyri,RU,2020-04-06 00:21:34,52.32,36.3,31.71,82,30,11.88
388,Umm Lajj,SA,2020-04-06 00:21:34,25.02,37.27,81.86,42,0,3.06
389,Macas,EC,2020-04-06 00:20:08,-2.32,-78.12,66.2,100,90,2.24
390,Asau,RO,2020-04-06 00:21:34,46.43,26.4,39.2,44,0,10.29
391,Fortuna,US,2020-04-06 00:21:34,40.6,-124.16,54.0,57,20,16.11
392,Salina,US,2020-04-06 00:18:46,38.84,-97.61,60.01,62,90,12.75
393,Ust-Tsilma,RU,2020-04-06 00:21:14,65.44,52.15,25.07,96,76,14.27
394,Oksfjord,NO,2020-04-06 00:21:35,70.24,22.35,24.8,85,40,6.93
395,Ambon,ID,2020-04-06 00:21:35,-3.7,128.18,86.0,70,20,3.36
396,Djambala,CG,2020-04-06 00:21:35,-2.54,14.75,71.15,76,85,3.62
397,Springbok,ZA,2020-04-06 00:21:35,-29.66,17.89,45.45,63,40,4.34
398,Pointe Michel,DM,2020-04-06 00:21:35,15.25,-61.38,80.6,83,40,4.7
399,Rabo De Peixe,PT,2020-04-06 00:21:36,37.8,-25.58,57.2,93,75,3.36
400,Liseleje,DK,2020-04-06 00:21:36,56.01,11.95,45.0,86,24,10.29
401,Otavalo,EC,2020-04-06 00:21:36,0.23,-78.27,62.6,82,75,8.05
402,Cururupu,BR,2020-04-06 00:21:36,-1.83,-44.87,79.16,90,99,6.89
403,Quatre Cocos,MU,2020-04-06 00:21:36,-20.21,57.76,78.8,74,40,9.17
404,Chifeng,CN,2020-04-06 00:21:07,42.27,118.96,49.48,32,0,4.27
405,Mitsamiouli,KM,2020-04-06 00:21:37,-11.38,43.28,83.26,66,63,4.18
406,Oudtshoorn,ZA,2020-04-06 00:21:37,-33.59,22.2,59.0,87,71,8.05
407,Zhigansk,RU,2020-04-06 00:21:37,66.77,123.37,20.23,97,94,13.42
408,Lavrentiya,RU,2020-04-06 00:21:37,65.58,-171.0,10.65,87,100,11.1
409,Kaga,JP,2020-04-06 00:21:37,36.3,136.31,51.8,43,75,6.93
410,Ust-Nera,RU,2020-04-06 00:21:37,64.57,143.2,15.1,83,97,6.29
411,Haapiti,PF,2020-04-06 00:21:37,-17.57,-149.87,87.8,62,8,17.22
412,Mizdah,LY,2020-04-06 00:21:37,31.45,12.98,53.2,51,28,2.37
413,Lorengau,PG,2020-04-06 00:21:37,-2.02,147.27,83.59,74,82,10.71
414,Bengkulu,ID,2020-04-06 00:21:38,-3.8,102.27,77.09,84,99,5.19
415,Sioux Lookout,CA,2020-04-06 00:21:38,50.1,-91.92,44.6,35,75,2.24
416,Dhidhdhoo,MV,2020-04-06 00:21:38,6.88,73.1,83.73,70,48,5.41
417,Ankang,CN,2020-04-06 00:21:38,32.68,109.02,57.04,55,38,0.45
418,Kardla,EE,2020-04-06 00:21:38,59.0,22.75,37.99,91,95,4.0
419,Chenzhou,CN,2020-04-06 00:21:39,25.8,113.03,55.0,80,96,1.52
420,Sherman,US,2020-04-06 00:21:39,33.64,-96.61,64.0,82,90,9.17
421,Huilong,CN,2020-04-06 00:21:39,31.81,121.66,53.01,75,88,4.65
422,Macusani,PE,2020-04-06 00:21:39,-14.08,-70.43,37.72,24,94,0.63
423,Husavik,IS,2020-04-06 00:21:39,66.04,-17.34,32.0,86,90,6.93
424,Sarka Ghat,IN,2020-04-06 00:21:39,31.7,76.73,57.94,29,44,5.32
425,Sobolevo,RU,2020-04-06 00:21:37,54.43,31.9,31.57,85,6,5.91
426,Talcahuano,CL,2020-04-06 00:21:39,-36.72,-73.12,60.8,59,0,13.87
427,Mikhaylovka,RU,2020-04-06 00:21:39,50.06,43.24,35.01,73,84,1.01
428,Ibra,OM,2020-04-06 00:21:39,22.69,58.53,79.5,27,12,2.46
429,Moranbah,AU,2020-04-06 00:20:21,-22.0,148.05,76.96,44,28,14.92
430,Champoton,MX,2020-04-06 00:21:40,19.35,-90.72,84.2,70,5,17.22
431,Rudnaya Pristan,RU,2020-04-06 00:21:40,44.36,135.81,42.35,64,93,12.46
432,Kyshtovka,RU,2020-04-06 00:21:40,56.55,76.63,34.77,95,99,8.48
433,Chapada Dos Guimaraes,BR,2020-04-06 00:21:40,-15.46,-55.75,82.4,74,63,4.7
434,Baykit,RU,2020-04-06 00:21:40,61.67,96.37,24.3,92,62,3.62
435,Souillac,MU,2020-04-06 00:21:03,-20.52,57.52,78.8,74,40,9.17
436,Dryden,CA,2020-04-06 00:21:40,49.78,-92.75,44.6,39,90,2.24
437,Wick,GB,2020-04-06 00:21:41,58.43,-3.08,48.2,81,98,21.92
438,Ketchikan,US,2020-04-06 00:20:29,55.34,-131.65,46.4,33,1,13.87
439,Vardo,NO,2020-04-06 00:21:41,70.37,31.11,21.2,73,86,13.87
440,Pemangkat,ID,2020-04-06 00:21:42,1.17,108.97,78.24,86,25,6.51
441,Derzhavinsk,KZ,2020-04-06 00:21:42,51.1,66.32,38.57,82,34,8.39
442,Roma,US,2020-04-06 00:21:19,43.21,-75.46,48.2,70,40,8.05
443,Namibe,AO,2020-04-06 00:21:42,-15.2,12.15,72.0,73,2,5.75
444,Rawson,AR,2020-04-06 00:21:43,-43.3,-65.1,53.31,43,18,10.54
445,Itoman,JP,2020-04-06 00:21:43,26.12,127.67,69.8,52,75,6.93
446,Usogorsk,RU,2020-04-06 00:21:43,63.41,48.69,20.68,96,30,7.94
447,Peniche,PT,2020-04-06 00:21:44,39.36,-9.38,57.99,93,75,6.93
448,Althofen,AT,2020-04-06 00:21:44,46.88,14.47,39.2,69,0,1.12
449,Oussouye,SN,2020-04-06 00:21:44,12.48,-16.55,77.0,83,0,9.17
450,Terrace,CA,2020-04-06 00:21:44,54.52,-128.6,46.4,19,5,3.36
451,Port Hedland,AU,2020-04-06 00:21:45,-20.32,118.57,80.6,78,90,3.36
452,Ilongero,TZ,2020-04-06 00:21:45,-4.67,34.87,58.24,61,67,1.48
453,Shache,CN,2020-04-06 00:21:45,38.42,77.24,53.37,23,90,5.3
454,Taoudenni,ML,2020-04-06 00:21:45,22.68,-3.98,81.68,14,0,8.97
455,Tallahassee,US,2020-04-06 00:17:20,30.44,-84.28,77.0,47,20,1.3
456,Wake Forest,US,2020-04-06 00:21:45,35.98,-78.51,66.99,48,1,5.82
457,Nokaneng,BW,2020-04-06 00:21:45,-19.67,22.27,68.97,36,0,4.05
458,Bima,ID,2020-04-06 00:21:46,-8.47,118.72,81.72,78,89,1.43
459,Bajil,YE,2020-04-06 00:21:46,15.06,43.29,83.16,57,0,2.04
460,Nishihara,JP,2020-04-06 00:21:46,26.18,127.76,69.8,63,75,6.93
461,Karasburg,NA,2020-04-06 00:21:46,-28.02,18.75,58.75,26,21,8.32
462,Paciran,ID,2020-04-06 00:21:46,-6.88,112.38,80.44,84,69,5.23
463,Ballangen,NO,2020-04-06 00:21:46,68.34,16.83,24.8,62,82,17.22
464,Jumla,NP,2020-04-06 00:21:46,29.27,82.18,39.83,25,0,5.28
465,Harindanga,IN,2020-04-06 00:21:46,22.04,88.32,77.0,94,0,6.89
466,Goderich,CA,2020-04-06 00:21:47,43.75,-81.72,37.0,84,27,8.23
467,Kultuk,RU,2020-04-06 00:21:47,51.72,103.7,28.35,79,0,3.31
468,Paramirim,BR,2020-04-06 00:21:47,-13.44,-42.24,75.78,63,31,3.02
469,Klaksvik,FO,2020-04-06 00:21:47,62.23,-6.59,48.2,87,100,20.8
470,Bonawon,PH,2020-04-06 00:21:47,9.13,122.92,86.0,62,20,9.17
471,Petropavlovsk-Kamchatskiy,RU,2020-04-06 00:21:47,53.05,158.65,33.8,37,0,2.24
472,Turbat,PK,2020-04-06 00:21:47,26.0,63.04,78.64,33,0,0.98
473,Kahului,US,2020-04-06 00:21:47,20.89,-156.47,80.6,74,75,9.17
474,Verkhniy Lomov,RU,2020-04-06 00:21:47,53.47,43.55,31.08,85,86,14.36
475,Mecca,SA,2020-04-06 00:21:47,21.43,39.83,78.13,51,0,2.01
476,Ust-Kuyga,RU,2020-04-06 00:21:48,70.02,135.6,16.72,93,88,12.33
477,Chicama,PE,2020-04-06 00:21:48,-7.84,-79.15,77.31,64,43,6.71
478,Acari,PE,2020-04-06 00:21:48,-15.43,-74.62,73.74,66,25,2.75
479,Tecpan,GT,2020-04-06 00:20:19,14.76,-90.99,73.4,73,75,3.36
480,Hailey,US,2020-04-06 00:21:48,43.52,-114.32,42.8,75,90,13.87
481,Buta,CD,2020-04-06 00:21:48,2.79,24.73,71.38,85,89,2.24
482,Port Moresby,PG,2020-04-06 00:21:48,-9.44,147.18,80.6,78,20,6.93
483,Kodinar,IN,2020-04-06 00:21:49,20.79,70.7,77.41,56,5,12.15
484,Socorro,US,2020-04-06 00:21:49,31.65,-106.3,77.0,13,90,9.17
485,Liuhe,CN,2020-04-06 00:21:49,42.24,125.72,42.73,41,0,2.89
486,Seabra,BR,2020-04-06 00:21:49,-12.42,-41.77,70.75,70,19,3.87
487,Sampit,ID,2020-04-06 00:21:49,-2.53,112.95,76.03,95,99,2.37
488,Richards Bay,ZA,2020-04-06 00:21:49,-28.78,32.04,70.43,80,0,10.38
489,Sarrebourg,FR,2020-04-06 00:21:50,48.73,7.05,48.2,70,0,2.24
490,Najran,SA,2020-04-06 00:21:50,17.49,44.13,75.2,38,0,5.68
491,Bahia Blanca,AR,2020-04-06 00:21:50,-38.72,-62.27,63.05,30,7,13.22
492,Tevriz,RU,2020-04-06 00:21:50,57.51,72.4,36.64,95,99,6.62
493,Ilhabela,BR,2020-04-06 00:17:57,-23.78,-45.36,73.33,73,24,9.08
494,Sao Joao Da Barra,BR,2020-04-06 00:19:39,-21.64,-41.05,75.13,74,88,5.48
495,Sechura,PE,2020-04-06 00:21:50,-5.56,-80.82,77.52,67,38,12.86
496,Port-Gentil,GA,2020-04-06 00:21:50,-0.72,8.78,81.54,86,7,9.55
497,Nasirabad,IN,2020-04-06 00:21:51,26.3,74.73,74.93,19,27,5.21
498,Kudahuvadhoo,MV,2020-04-06 00:21:51,2.67,72.89,83.53,73,16,10.27
499,Vondrozo,MG,2020-04-06 00:21:51,-22.82,47.28,59.49,87,59,1.61
500,Shelburne,CA,2020-04-06 00:21:51,44.08,-80.2,48.2,64,20,10.29
501,Churachandpur,IN,2020-04-06 00:21:51,24.33,93.67,60.04,50,0,1.61
502,Nouadhibou,MR,2020-04-06 00:21:51,20.93,-17.03,68.0,77,0,18.34
503,Bintulu,MY,2020-04-06 00:21:51,3.17,113.03,78.8,94,75,3.36
504,Camalu,MX,2020-04-06 00:21:51,30.85,-116.07,61.63,58,7,10.2
505,Benghazi,LY,2020-04-06 00:21:51,32.12,20.07,60.3,72,85,9.46
506,Nha Trang,VN,2020-04-06 00:21:52,12.25,109.18,79.14,77,41,5.23
507,Tholen,NL,2020-04-06 00:21:52,51.53,4.22,57.99,41,0,5.82
508,Tinaquillo,VE,2020-04-06 00:21:52,9.92,-68.3,80.56,56,98,2.13
509,Ilanskiy,RU,2020-04-06 00:21:52,56.24,96.06,31.66,82,0,14.23
510,Callaway,US,2020-04-06 00:21:52,30.15,-85.57,71.6,77,1,8.05
511,Palauig,PH,2020-04-06 00:21:52,15.44,119.9,84.49,50,55,4.07
512,Taltal,CL,2020-04-06 00:21:52,-25.4,-70.48,64.96,72,0,1.36
513,Matviyivka,UA,2020-04-06 00:21:52,47.07,35.14,40.12,64,0,15.39
514,Nabire,ID,2020-04-06 00:21:53,-3.37,135.48,85.32,67,69,1.61
515,Mehamn,NO,2020-04-06 00:21:54,71.04,27.85,28.4,68,75,11.41
516,Savinka,RU,2020-04-06 00:21:54,50.08,47.1,37.96,73,74,6.89
517,Pauini,BR,2020-04-06 00:21:54,-7.71,-66.98,77.41,87,73,1.68
518,Bahia De Caraquez,EC,2020-04-06 00:21:54,-0.6,-80.42,80.6,69,64,12.75
519,Shimoda,JP,2020-04-06 00:21:01,34.67,138.95,55.4,50,20,3.36
520,Matara,LK,2020-04-06 00:21:54,5.95,80.54,77.05,82,16,3.76
521,Bay Roberts,CA,2020-04-06 00:21:54,47.6,-53.26,28.0,85,20,4.7
522,Isangel,VU,2020-04-06 00:21:31,-19.55,169.27,78.33,87,100,16.53
523,Vostok,RU,2020-04-06 00:21:54,46.49,135.88,30.6,75,99,5.41
524,Sohna,IN,2020-04-06 00:21:54,28.25,77.07,71.6,60,20,3.2
525,Severnyy-Kospashskiy,RU,2020-04-06 00:21:55,59.09,57.8,19.99,70,44,3.42
526,Mayor Pablo Lagerenza,PY,2020-04-06 00:21:55,-19.93,-60.77,84.96,55,8,10.2
527,Wanxian,CN,2020-04-06 00:21:55,30.8,108.39,55.58,69,98,1.61
528,Rock Sound,BS,2020-04-06 00:21:55,24.9,-76.2,74.53,60,2,7.76
529,Imbituba,BR,2020-04-06 00:21:55,-28.24,-48.67,73.4,64,40,5.82
530,Barcelos,PT,2020-04-06 00:20:53,41.54,-8.62,57.2,100,75,1.12
531,Monrovia,LR,2020-04-06 00:21:55,6.3,-10.8,81.55,87,42,6.89
532,Krasnaya Gorka,RU,2020-04-06 00:20:07,55.2,56.67,30.34,96,100,5.3
533,Sargatskoye,RU,2020-04-06 00:21:56,55.61,73.5,39.78,92,91,10.22
534,Vydrino,RU,2020-04-06 00:21:56,51.48,104.85,26.58,88,1,2.95
535,Kaeo,NZ,2020-04-06 00:21:56,-35.1,173.78,66.0,76,96,5.99
536,Camopi,GF,2020-04-06 00:21:56,3.17,-52.32,76.06,92,90,4.36
537,Nizwa,OM,2020-04-06 00:21:56,22.93,57.53,79.34,27,2,2.44
538,Nelson Bay,AU,2020-04-06 00:21:56,-32.72,152.15,72.0,49,0,12.75
539,Itaituba,BR,2020-04-06 00:21:56,-4.28,-55.98,78.55,90,67,1.81
540,Malkara,TR,2020-04-06 00:21:56,40.89,26.9,43.65,82,100,23.71
541,Nsanje,MW,2020-04-06 00:21:57,-16.92,35.26,69.39,78,0,3.15
542,Tharad,IN,2020-04-06 00:21:57,24.4,71.63,79.27,35,51,7.43
543,Saltpond,GH,2020-04-06 00:21:57,5.21,-1.06,82.17,83,1,7.76
544,Namatanai,PG,2020-04-06 00:21:57,-3.67,152.43,83.01,72,29,7.2
545,Lazaro Cardenas,MX,2020-04-06 00:21:57,17.96,-102.2,81.79,57,4,8.01
546,La Ronge,CA,2020-04-06 00:21:58,55.1,-105.28,28.4,39,75,12.75
547,Road Town,VG,2020-04-06 00:21:58,18.42,-64.62,80.6,74,40,8.61
548,Anuradhapura,LK,2020-04-06 00:21:58,8.36,80.42,75.67,88,10,3.04
549,Beringovskiy,RU,2020-04-06 00:21:58,63.05,179.32,7.79,84,37,9.31
550,San Jeronimo,PE,2020-04-06 00:21:19,-11.95,-75.28,49.73,29,84,2.28
551,Puerto Madero,MX,2020-04-06 00:21:58,14.72,-92.42,86.0,66,40,11.41
552,Ullapool,GB,2020-04-06 00:21:58,57.9,-5.16,57.0,71,100,3.0
553,Hay River,CA,2020-04-06 00:21:58,60.82,-115.8,15.8,61,20,9.17
554,Palana,RU,2020-04-06 00:21:58,59.12,159.97,23.5,95,100,24.79
555,Greymouth,NZ,2020-04-06 00:21:58,-42.47,171.2,62.71,69,100,5.44
556,Wasilla,US,2020-04-06 00:21:59,61.58,-149.44,39.99,51,40,8.05
557,Pacific Grove,US,2020-04-06 00:21:31,36.62,-121.92,52.0,87,90,8.05
558,Itaobim,BR,2020-04-06 00:21:59,-16.57,-41.83,72.63,80,30,3.42
559,Kholodnyy,RU,2020-04-06 00:21:59,62.72,147.95,12.07,84,74,4.0
560,Astana,KZ,2020-04-06 00:21:59,51.18,71.45,42.8,87,90,11.18
561,Tual,ID,2020-04-06 00:21:59,-5.67,132.75,83.39,71,88,4.14
562,Lac Du Bonnet,CA,2020-04-06 00:21:59,50.25,-96.06,35.01,66,59,4.99
563,Xinzhou,CN,2020-04-06 00:22:00,38.41,112.73,54.61,29,0,2.48
564,Luderitz,NA,2020-04-06 00:21:13,-26.65,15.16,55.4,93,8,3.36
565,Omboue,GA,2020-04-06 00:22:00,-1.57,9.26,79.83,90,52,6.71
566,Jieshi,CN,2020-04-06 00:22:00,22.81,115.83,61.0,89,89,12.84
567,Porirua,NZ,2020-04-06 00:22:00,-41.13,174.85,66.2,55,35,11.41
568,Carnaiba,BR,2020-04-06 00:22:00,-8.7,-37.67,77.54,69,62,7.49
569,Toba,JP,2020-04-06 00:22:00,34.48,136.85,53.6,43,20,13.87
570,Belyy Yar,RU,2020-04-06 00:22:01,53.6,91.39,21.2,85,0,2.24
571,Novodolinskiy,KZ,2020-04-06 00:22:01,49.7,72.7,39.2,93,40,4.47
572,Bol,TD,2020-04-06 00:22:01,13.46,14.71,86.23,23,12,8.48
573,Usinsk,RU,2020-04-06 00:22:01,65.99,57.53,13.73,94,21,9.06
574,Buraydah,SA,2020-04-06 00:21:12,26.33,43.98,71.6,78,40,10.29
575,Mayumba,GA,2020-04-06 00:22:01,-3.43,10.66,80.19,87,58,5.55
576,Kodinsk,RU,2020-04-06 00:22:02,58.69,99.18,29.12,91,0,3.42
577,Olbia,IT,2020-04-06 00:22:02,40.92,9.49,50.67,72,27,4.94
578,Uglegorskiy,RU,2020-04-06 00:22:03,48.24,41.25,36.64,73,12,12.08
579,Englewood,US,2020-04-06 00:19:18,39.65,-104.99,71.6,23,75,12.75
580,Kokoda,PG,2020-04-06 00:22:03,-8.88,147.74,85.55,43,64,0.36
581,Zaraza,VE,2020-04-06 00:22:03,9.35,-65.32,84.96,55,89,8.1
582,Plainview,US,2020-04-06 00:22:03,40.78,-73.47,57.2,81,40,5.82
583,Bandar-E Anzali,IR,2020-04-06 00:22:03,37.47,49.46,54.59,80,20,5.01
